Cliente;Designação;Evento;Data Recebimento;Data Execução;Banda;Número OS;Ocorrência;Observação
;DFAC000038;pend. implantação;26/06/2015;29/07/2015;0;01745/2015/DC/4600;9458;"28/07 - Aguardando operação aceitar CPE para realização do handover.
21/07 - Início da obra para 22/07 conclusão até 24/07.
13/07 - Aguardando projeto para elaboração do PC para execução, previsto inicio da obra para 20/07 previsto conclusão até 31/07.
07/07 - Vistoria agendada para elaboração de projeto agendada para 08/07.
30/06 - PC em aprovação, em agendamento de vistoria em conjunto com equipe de manutenção do condomínio e fornecedor, previsto vistoria para 03/07.
26/06 - Em emissão de PC para execução de projeto.
26/06 - Encaminhado OS e VT para engenharia de Acesso
24/06 - Recebido OS e VT"
UFTO;TOL2000002;pend. implantação;04/02/2013;04/02/2013;0;;;
;TOL2000002;ativado;19/03/2013;19/03/2013;0;;;
;TOL2000002;cancelado;04/02/2013;19/03/2013;0;;;
UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;RSAC000012;pend. implantação;04/03/2016;09/03/2016;0;0163/2016/DC/4600;15523;"30/05/2016: Aguardando Procempa informar par FO a ser utilizado.
17/05/2016 - Aguardando PROCEMPA enviar informações de FO e jumper para seguirmos com a conclusão do acesso. Equipe do escritório regional do RS envolvidos na solicitação junto a PROCEMPA.
16/05/2016 - Aguardando relatório do teste de OTDR previsto para 19/05, em agendamento para realização do Jumper.
09/05/2016 - Concluído lançamento físicio, será realizado em 09/05 teste físico da rede (OTDR).
02/05/2016 - Será protocolado projeto na PUC previsto para até 03/05.
25/04/2016 -Obra iniciada em 25/04, previsto conclusão para 06/05.
18/04/2016 - Em mobilização para início de obra, fechando cronograma de fornecimento do cabo óptico.
11/04/2016 - Cliente solicitou cabo de FO ante roedor, em negociação entre GERA e Comercial.
23/03/2016 - Vistoria realizada na PUC em 21/03/2016, aguardando envio do projeto pelo fornecedor.
09/03/2016 - Em geração de ID e PEP para vistoria e projeto.
09/03/2016 - Encaminhadas OS e VTA retificadas para a Engenharia.
08/03/2016 - Recebida OS e VTA retificadas.
04/03/2016 - Encaminhadas OS e VTA para a Engenharia."
USINA DE ITUMBIARA;MGTST00001;ativado;30/04/2014;06/05/2014;10;Não tem, trata-se de aco;;Luiz Geraldo solicitou ativação deste circuito. Trata-se de acordo operacional com a Engenharia da Telebras
;MGTST00001;pend. implantação;24/04/2014;24/04/2014;0;;;
;MGTST00001;em ativação;24/04/2014;30/04/2014;0;;;
V.A. DE PAULA SEGUNDO TELECOMUNICAÇÕES - ME;MABL000003;upgrade;26/02/2013;01/03/2013;42;;;
;MABL000003;upgrade;29/04/2015;04/05/2015;70;01656/2015/DC/4600;8046;
;MABL000003;upgrade;23/09/2014;06/11/2014;82;01380/2014/DC/4600;;
;MABL000003;pend. cliente;21/12/2012;08/01/2013;0;;;
;MABL000003;upgrade;10/06/2015;10/06/2015;82;01724/2015/DC/4600;8886;
;MABL000003;trânsito;29/04/2015;11/05/2015;70;01659/2015/DC/4600;8063;29/04 - Transito ASN: 264178 / IPV4: 138.99.72/22
;MABL000003;downgrade;12/01/2016;12/01/2016;75;027/2016/DC/4600;14015;12/01 - Redução de banda de 100 para 75 Mbps
;MABL000003;em ativação;08/01/2013;14/01/2013;0;;;
;MABL000003;upgrade;16/09/2015;17/09/2015;100;01884/2015/DC/4600;11250;
;MABL000003;downgrade;20/02/2015;20/02/2015;60;01552/2015/DC/4600;6569;
;MABL000003;upgrade;01/03/2013;21/05/2013;52;0280/2013/DC/4600;;
;MABL000003;em ativação;01/03/2012;21/12/2012;0;;;
;MABL000003;upgrade;21/05/2013;23/09/2014;62;01272/2014/DC/4600;;
;MABL000003;ativado;14/01/2013;26/02/2013;32;038/2012/DC/4600;;
Vante Provedor de Internet Ltda ME;MGBL000004;ativado;12/09/2012;09/10/2012;100;;;
;MGBL000004;em teste;29/08/2012;12/09/2012;0;;;
;MGBL000004;upgrade;31/01/2013;13/02/2013;200;;;
;MGBL000004;bloqueado;14/11/2013;14/11/2013;0;;;
;MGBL000004;desbloqueado;13/02/2013;14/11/2013;200;;;
;MGBL000004;cancelado;14/11/2013;19/03/2014;0;;;
;MGBL000004;desativado;19/03/2014;19/03/2014;0;0925/2014/DC/4600;;OS de desativação recebida. Circuito desativado
;MGBL000004;upgrade;09/10/2012;22/11/2012;200;;;
;MGBL000004;em ativação;00/00/0000;29/08/2012;0;;;
;MGBL000004;downgrade;22/11/2012;31/01/2013;100;;;
;MGBL000014;pend. comercial;17/05/2013;09/09/2013;0;;;
;MGBL000014;pend. implantação;17/05/2013;17/05/2013;0;;;
;MGBL000014;cancelado;09/09/2013;18/09/2013;0;;;
Vcnetwork Soluções Tecnológicas Ltda ME;TOBL000019;pend. implantação;02/05/2013;02/05/2013;0;;;
;TOBL000019;ativado;28/08/2013;05/09/2013;32;;;
;TOBL000019;cancelado;05/09/2013;26/12/2013;0;;;
;TOBL000019;desativado;26/12/2013;26/12/2013;0;0821/2013/DC/4600;;OS de desativação recebida. Circuito desativado
;TOBL000019;em ativação;02/05/2013;28/08/2013;0;;;
VEGAS TELECOM INFORMÁTICA LTDA;BAL2000019;em ativação;27/11/2015;17/12/2015;0;01979/2015/DC/4600;12735;"17/12 - Cliente ativado

16 e 17/12 - Enviados técnicos para campo para verificar fisicamente a integridade da rede. Foi constatado que quando o cliente trocou o seu equipamento em 11/12 o mesmo conectou errado as FO no equipamento (trocando uma fibra dos canais 4 e 5). Apos isso foram ajustadas as configurações e o circuito voltou a funcionar.

15/12 - Feitos novos testes com o cliente, sem sucesso. Solicitado ajuda da Engenharia de Dados para conferência das configurações do circuito e auxiliar a descoberta do problema.

14/12 - Feitos novos testes com o cliente/PTT/Telebras, sem sucesso.

11/12 - Cliente trocou seu equipamento de sua ponta e o circuito parou de funcionar. Feitos novos tentes sem sucesso.

11/12 - Validado com o cliente a ativação do circuito.

10/12 - Cliente conseguiu contato com o PTT e foi feita a conferência e ajustes de configurações no circuito entre o PTT e a Telebras. Após o cliente ter ajustado suas configurações o circuito foi ativado.

09/12 - Cliente ficou de entrar em contato com o PTT e conseguir algum outro contato, para poder ser feita a conferência (Telebras, Cliente e PTT), para poder ser alinhadas as configurações.

09/12 - Telebras não consegue contato com o PTT ativação (funcionários em treinamento). Será necessário conferência entre todos (Cliente, PTT e NOC) para desembaraçar ativação; Parte do provisionamento do circuito do VEGAS é de responsabilidade da relação PTT-Cliente; provisionamento Telebras OK.

08/12 - Em contato com Sr. Filemont 75 3021-3005 op 1, o mesmo informa que PTT liberou o mac-adress porem o LACP não subiu, feitas varias tentativas de subir o protocolo sem sucesso, em contato com a PTT 11 5509 3550 op 2, gravação informa que suporte ativação esta na semana de infra estrutura, iremos tentar contato mais tarde.

08/12 - Tentativa de contato com Sr. Filemon, sem sucesso.

07/12 - Em contato com Sr. Filemon, o mesmo ainda não tem resposta sobre a liberação do MAC, no PTT.

04/12 - Em contato com Sr. Filemon, o mesmo informou que há uma conexão com o PTT e sendo necessário liberar o Mac. Foi enviado por email o MAC da interface eth 4/2 00:04:DF:67:85:82, para que seja liberado no PTT, o qual será solicitado pelo Sr. Filemon. Aguardando retorno do cliente.

02/12 - Em contato com o cliente o mesmo solicitou que fosse feito contato no dia 04/11 as 10h30min

30/11 - Cliente informou que infraestrutura local, provida pelo PTT, está prevista entrega para 02/12. Pediu retorno em 02/12 as 11h 

27/11 - Agendado ativação para 30/11 as 11h"
;BAL2000019;ativado;17/12/2015;17/12/2015;5000;01979/2015/DC/4600;12735;"17/12 - Cliente ativado

16 e 17/12 - Enviados técnicos para campo para verificar fisicamente a integridade da rede. Foi constatado que quando o cliente trocou o seu equipamento em 11/12 o mesmo conectou errado as FO no equipamento (trocando uma fibra dos canais 4 e 5). Apos isso foram ajustadas as configurações e o circuito voltou a funcionar."
;BAL2000019;pend. implantação;17/11/2015;18/11/2015;0;01979/2015/DC/4600;;"17/11 - Em análise de OS e VTA 
17/11 - Enviadas OS e VTA para Engenharia"
;BAL2000019;pend. cliente;18/11/2015;27/11/2015;0;;12735;"20/11 - Aguardando cliente realizar fusões. 
18/11 - Aguardando PROA cliente"
;MGP2000005;pend. cliente;12/04/2016;00/00/0000;0;;;"07/06/2016 - Em revisão de PROA pelo cliente desde 17/03.
31/05/2016 - Em revisão de PROA pelo cliente desde 17/03.
24/05/2016 - Em revisão de PROA pelo cliente desde 17/03.
11/05/2016 - Em revisão de PROA pelo cliente desde 17/03.
03/05/2016 - Em revisão de PROA pelo cliente desde 17/03.
26/04/2016 - Em revisão de PROA pelo cliente, em paralelo está sendo realizado o levantamento da ocupação da torre de São José da Barra (MGSJBA0TR001).
19/04/2016 - Em revisão de PROA pelo cliente, em paralelo está sendo realizado o levantamento da ocupação da torre de São José da Barra (MGSJBA0TR001).
12/04/2016 - Em revisão de PROA pelo cliente, em paralelo está sendo realizado o levantamento da ocupação da torre de São José da Barra (MGSJBA0TR001)."
;MGP2000005;pend. comercial;07/12/2015;05/01/2016;0;02028/2015/DC/4600;13187;"29/12 - Reiterado a necessidade de PROA
07/12 - Aguardando PROA cliente"
;MGP2000005;pend. implantação;07/12/2015;07/12/2015;0;02028/2015/DC/4600;13187;07/12 - Enviados OS e VTA para Engenharia
;MGP2000005;pend. cliente;20/01/2016;11/04/2016;0;;;"05/04/2016 - Em revisão de PROA pelo cliente, em paralelo está sendo realizado o levantamento da ocupação da torre de São José da Barra (MGSJBA0TR001).
29/03/2016 - Em revisão de PROA pelo cliente, em paralelo está sendo realizado o levantamento da ocupação da torre de São José da Barra (MGSJBA0TR001).
21/03/2016 - Em revisão de PROA pelo cliente, em paralelo está sendo realizado o levantamento da ocupação da torre de São José da Barra (MGSJBA0TR001).
17/03/2016 - Em revisão de PROA, em paralelo está sendo realizado o levantamento da ocupação da torre de São José da Barra (MGSJBA0TR001).
15/03/2016 - Aguardando revisão de PROA, ART de projeto e execução, NR-35 e licença do rádio.( enviado e-mail para o pós venda em 03/03).
07/03/2016 - Aguardando revisão de PROA, ART de projeto e execução, NR-35 e licença do rádio.( enviado e-mail para o pós venda em 03/03).
16/02/2016 - Aguardando revisão de PROA cliente.
04/02/2016 - Aguardando revisão de PROA cliente.
26/01/2016 - Aguardando revisão de PROA cliente.
20/01/2016 - Aguardando revisão de PROA cliente."
;MGP2000005;mudança de configuração;11/04/2016;11/04/2016;0;02028/2015/DC/4600;13187;"11/04/2016 - Recebido a correção de designação 
De: MGL2000022 
Para: MGP2000005"
;MGP2000005;pend. implantação;05/01/2016;20/01/2016;0;;;05/01 - Recebido PROA. PROA em análise.
Veloz Internet Ltda.;SPBL000007;ativado;12/11/2014;12/11/2014;50; 030/2012/DC/4600;;
;SPBL000007;cancelado;31/05/2013;12/11/2014;0;;;
;SPBL000007;pend. comercial;31/05/2013;31/01/2013;0;;;
;SPBL000007;pend. implantação;31/01/2013;31/05/2013;0;;;
VENON CONNECT;GOBL000031;upgrade;01/04/2015;01/04/2015;100;01624/2015/DC/4600;7486;
;GOBL000031;pend. comercial;10/07/2014;01/09/2014;0;;;
;GOBL000031;em ativação;30/09/2014;01/10/2014;0;;;
;GOBL000031;upgrade;05/11/2015;05/11/2015;150;01964/2015/DC/4600;12456;
;GOBL000031;pend. implantação;08/07/2014;08/07/2014;0;;;
;GOBL000031;pend. cliente;08/07/2014;10/07/2014;0;;;
;GOBL000031;ativado;01/10/2014;10/10/2014;20;01116/2014/DC/4600;;
;GOBL000031;upgrade;05/08/2015;11/08/2015;100;01815/2015/DC/4600;10391;
;GOBL000031;downgrade;14/04/2015;14/04/2015;80;01624/2015/DC/4600;7777;
;GOBL000031;mudança de configuração;09/09/2015;21/09/2015;100;01874/2015/DC/4600;11074;"21/09 - Ativado o BGP.
09/09 - Solicitado a Liberação do AS para o NOC.
09/09 - Encaminhada a OS para Engenharia para novo Projeto."
;GOBL000031;alteração de acesso;02/10/2015;21/10/2015;100;;12146;"21/10 -  Pendente a retirada de equipamento rádio do cliente.
21/10 - Ativado o novo rádio Ericsson.
20/10 - Aberta ocorrência para configuração e ativação.
08/10 - Realizado handover para operação.
07/10 - Cliente concluiu a instalação do rádio licenciado.
02/10 - Agendado substituição do rádio ativo frequencia livre para rádio licenciado no dia 07/10 na estação Telebras Niquelândia."
;GOBL000031;upgrade;10/10/2014;23/01/2015;40;01501/2015/DC/4600;;
;GOBL000031;pend. implantação;01/09/2014;24/09/2014;0;;;
;GOBL000031;em ativação;24/09/2014;30/09/2014;0;;;
VIA SUL TELECOMUNICACOES LTDA - ME;ESBL000001;em ativação;29/12/2015;03/02/2016;0;01769/2015/DC/4600;9654;"03/02 - Telebras comprovou que sua infra está integra. Cliente trocou seu roteador, conseguindo ativar o circuito.

29/01 - Agendado com o cliente o PSG um teste para verificar a integridade do circuito para 03/02 as 09h. PSG irá levar um EDD e um DM 4001 L Series - AC para fazer os testes na camada 2 e camada 3.

25/01 - A configuração da Telebras está correta. Cliente afirma que não tem erro na configuração de seu equipamento.

22/01 - Cliente conseguiu fazer marcação de VLAN, porém ão está conseguindo fechar a camada 3. Pediu retorno em 25/01

21/01 - Cliente não está conseguindo fazer marcação de VLAN

20/01 - NOC não está conseguindo contato com o cliente.

19/01 - Cliente trocou switch, porém ainda não está subindo o circuito.

18/01 - NOC não está conseguindo contato com o cliente.
15/01 - Cliente está com novo equipamento em mãos e pediu retorno mais tarde. Não foi conseguido contato com o cliente depois.
12/01 - Cliente não esta sabendo configurar seu equipamento

10/01 - Cliente pediu contato em 12/01

30/12 - Cliente não está conseguindo configurar seu equipamento. Informou que seu equipamento não suporta a configuração, dizendo que esta providenciando outro equipamento. Previsão e chegada do equipamento em 10/01
29/12 - Cliente em ativação"
;ESBL000001;ativado;03/02/2016;03/02/2016;400;01769/2015/DC/4600;9654;03/02 - Cliente ativado
;ESBL000001;pend. implantação;07/07/2015;08/07/2015;0;01769/2015/DC/4600;9654;"07/07 - OS e VTA devolvidas para retificação
07/07 - Encaminhado para a Engenharia OS e VTA"
;ESBL000001;pend. comercial;08/07/2015;09/07/2015;0;01769/2015/DC/4600;9654;08/07 - Encaminhadas OS e VTA para retificação
;ESBL000001;downgrade;11/04/2016;11/04/2016;100;0259/2016/DC/4600;16639;11/04/2016 - Recebida OS de Redução de Banda - 400 para 100 Mbps
;ESBL000001;pend. cliente;14/09/2015;11/12/2015;0;;;"10/12 - Aguardando cliente realizar as fusões de fibra óptica na caixa R2.
23/11 - Cliente solicitou prorrogar prazo (45 dias) para apresentar projeto de abordagem.
17/11 - Cliente solicitou prorrogar prazo (45 dias) para apresentar projeto de abordagem.
04/10 - Cliente solicitou prorrogar prazo (45 dias) para apresentar projeto de abordagem.
27/10 - Cliente solicitou prorrogar prazo (45 dias) para apresentar projeto de abordagem.
20/10 - Cliente solicitou prorrogar prazo (45 dias) para apresentar projeto de abordagem.
19/10 - OS retificada com data para execução 04/12/2015, a pedido do cliente.
14/10 - Aguardando projeto de abordagem cliente.
06/10 - Aguardando projeto de abordagem cliente.
29/09 - Aguardando projeto de abordagem cliente, solicitado em 15/09.
22/09 - Aguardando projeto de abordagem cliente solicitado em 15/09.
14/09 - Aguardando projeto de abordagem cliente."
;ESBL000001;pend. implantação;09/07/2015;14/09/2015;0;01769/2015/DC/4600;9654;"08/09 - Caixa de EO instalada, em solicitação do projeto de abordagem cliente.
28/07 - Em implantação de caixa de emenda óptica Telebras
21/07 - Em implantação de caixa de emenda óptica Telebras.
09/07 - Encaminhada OS retificada para Engenharia."
;ESBL000001;em ativação;11/12/2015;15/12/2015;0;01769/2015/DC/4600;9654;"15/12 - No momento da ativação o cliente informou que só iria ativar o circuito com roteamento BGP (o qual não foi solicitado na OS de ativação).
Processo de ativação interrompido. Solicitado liberação de AS para os Peerings e novo projeto do cliente para a Engenharia

14/12 - Agendada ativação para 15/12 as 13h

11/12 - Realizado handover para ativação"
;ESBL000001;mudança de configuração;15/12/2015;29/12/2015;0;01769/2015/DC/4600;9654;"29/12 - Solicitado a Topologia do cliente.
28/12 - Projeto elaborado.
15/12 - No momento da ativação o cliente informou que só iria ativar o circuito com roteamento BGP (o qual não foi solicitado na OS de ativação).
- Processo de ativação interrompido. 
- Solicitado liberação de AS para os Peerings e novo projeto do cliente para a Engenharia"
VIACOM NEXT GENERATION COMUNICAÇÃO LTDA - EPP ;MABL000026;pend. cliente;11/11/2014;01/04/2015;0;;;"01/04 - Cancelamento
25/02 - Aguardando projeto de Abordagem do cliente. 
- Cliente está com problemas de financiamento.
- Cliente informou em 27/01 que irá comprar as F.O. em fevereiro."
;MABL000026;cancelado;01/04/2015;01/04/2015;0;OS - 01626/2015/DC/4600;7506;01/04 - OS de Cancelamento
;MABL000026;pend. implantação;11/11/2014;11/11/2014;0;;;
VILA RESIDENCIAL SUBESTAÇÃO BANDEIRANTES;GOTST00001;ativado;10/12/2012;21/12/2012;5;Acordo da Engenharia de Acesso;;Circuito para atendimento à Vila Residencial, Bandeirantes, Instalado como Teste, Luiz Geraldo da engenharia de Acesso conhece os acordos envolvidos.
Virtualcity Comercio e Serv. de Telecom ;DFBL000003;bloqueado;20/01/2012;01/08/2012;0;;;
;DFBL000003;cancelado;01/08/2012;05/11/2013;0;;;
;DFBL000003;desativado;10/09/2012;05/11/2013;0;0139/2012/DC/4600 ;;OS de desativação recebida. Circuito desativado
;DFBL000003;ativado;00/00/0000;20/01/2012;12;;;
Visada Provedor de Intern ltda ME;TOBL000030;pend. comercial;30/06/2014;01/09/2014;0;;;
;TOBL000030;ativado;07/10/2014;07/10/2014;20;0987/2014/DC/4600;;
;TOBL000030;cancelado;01/09/2014;07/10/2014;0;;;
;TOBL000030;pend. implantação;23/04/2014;23/04/2014;0;;;
;TOBL000030;pend. cliente;23/04/2014;30/06/2014;0;;;
VISION TELECOM E INFORMATICA EIRELI - ME;GOBL000032;upgrade;29/01/2016;02/02/2016;110;0084/2016/DC/4600;14588;"02/02 - Ampliação executada.
29/01 - Ampliação de 90 para 110 Mbps."
;GOBL000032;pend. cliente;29/09/2015;02/10/2015;0;;;"02/10 - Handover para operação.
29/09 - Em instalação de equipamento cliente (hoje 29/09)"
;GOBL000032;pend. implantação;03/09/2015;03/09/2015;0;01864/2015/DC/4600;10978;03/09 - Encaminhada OS e VTA para Engenharia.
